"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
"RT @aSantoshTweets: साहेब मराठा जातीत जन्मले ...
पण जातीयवाद कधीच त्यांनी जोपासला नाही,
जातीभेद पाळला नाही!
कित्येक मराठे यामुळेच साहेबांचा…",mr
"Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ता… https://t.co/9ATQZKS97T",mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
RT @yogi_9696: एखादा चित्रपट असतो जो आजोबा पासून नातवा पर्यंत सगळ्यांना भुरळ पाडतो. तो पाहताना कधीही कंटाळा येत नाही त्याला सोप्या भाषेत आप…,mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
"RT @Dev_Fadnavis: छत्रपती शिवाजी महाराज यांना आपण युगपुरुष म्हणतो, कारण त्यांनी अठरापगड जातींना एकत्र केले.
मुगलांची ताकद कितीही मोठी असली,…",mr
