data/created_at,data/id,data/id_str,data/text,data/truncated,data/entities/user_mentions/0/screen_name,data/entities/user_mentions/0/name,data/entities/user_mentions/0/id,data/entities/user_mentions/0/id_str,data/entities/user_mentions/0/indices/0,data/entities/user_mentions/0/indices/1,data/metadata/iso_language_code,data/metadata/result_type,data/source,data/in_reply_to_status_id,data/in_reply_to_status_id_str,data/in_reply_to_user_id,data/in_reply_to_user_id_str,data/in_reply_to_screen_name,data/user/id,data/user/id_str,data/user/name,data/user/screen_name,data/user/location,data/user/description,data/user/url,data/user/protected,data/user/followers_count,data/user/friends_count,data/user/listed_count,data/user/created_at,data/user/favourites_count,data/user/utc_offset,data/user/time_zone,data/user/geo_enabled,data/user/verified,data/user/statuses_count,data/user/lang,data/user/contributors_enabled,data/user/is_translator,data/user/is_translation_enabled,data/user/profile_background_color,data/user/profile_background_image_url,data/user/profile_background_image_url_https,data/user/profile_background_tile,data/user/profile_image_url,data/user/profile_image_url_https,data/user/profile_banner_url,data/user/profile_link_color,data/user/profile_sidebar_border_color,data/user/profile_sidebar_fill_color,data/user/profile_text_color,data/user/profile_use_background_image,data/user/has_extended_profile,data/user/default_profile,data/user/default_profile_image,data/user/following,data/user/follow_request_sent,data/user/notifications,data/user/translator_type,data/geo,data/coordinates,data/place,data/contributors,data/retweeted_status/created_at,data/retweeted_status/id,data/retweeted_status/id_str,data/retweeted_status/text,data/retweeted_status/truncated,data/retweeted_status/entities/urls/0/url,data/retweeted_status/entities/urls/0/expanded_url,data/retweeted_status/entities/urls/0/display_url,data/retweeted_status/entities/urls/0/indices/0,data/retweeted_status/entities/urls/0/indices/1,data/retweeted_status/metadata/iso_language_code,data/retweeted_status/metadata/result_type,data/retweeted_status/source,data/retweeted_status/in_reply_to_status_id,data/retweeted_status/in_reply_to_status_id_str,data/retweeted_status/in_reply_to_user_id,data/retweeted_status/in_reply_to_user_id_str,data/retweeted_status/in_reply_to_screen_name,data/retweeted_status/user/id,data/retweeted_status/user/id_str,data/retweeted_status/user/name,data/retweeted_status/user/screen_name,data/retweeted_status/user/location,data/retweeted_status/user/description,data/retweeted_status/user/url,data/retweeted_status/user/protected,data/retweeted_status/user/followers_count,data/retweeted_status/user/friends_count,data/retweeted_status/user/listed_count,data/retweeted_status/user/created_at,data/retweeted_status/user/favourites_count,data/retweeted_status/user/utc_offset,data/retweeted_status/user/time_zone,data/retweeted_status/user/geo_enabled,data/retweeted_status/user/verified,data/retweeted_status/user/statuses_count,data/retweeted_status/user/lang,data/retweeted_status/user/contributors_enabled,data/retweeted_status/user/is_translator,data/retweeted_status/user/is_translation_enabled,data/retweeted_status/user/profile_background_color,data/retweeted_status/user/profile_background_image_url,data/retweeted_status/user/profile_background_image_url_https,data/retweeted_status/user/profile_background_tile,data/retweeted_status/user/profile_image_url,data/retweeted_status/user/profile_image_url_https,data/retweeted_status/user/profile_banner_url,data/retweeted_status/user/profile_link_color,data/retweeted_status/user/profile_sidebar_border_color,data/retweeted_status/user/profile_sidebar_fill_color,data/retweeted_status/user/profile_text_color,data/retweeted_status/user/profile_use_background_image,data/retweeted_status/user/has_extended_profile,data/retweeted_status/user/default_profile,data/retweeted_status/user/default_profile_image,data/retweeted_status/user/following,data/retweeted_status/user/follow_request_sent,data/retweeted_status/user/notifications,data/retweeted_status/user/translator_type,data/retweeted_status/geo,data/retweeted_status/coordinates,data/retweeted_status/place,data/retweeted_status/contributors,data/retweeted_status/is_quote_status,data/retweeted_status/retweet_count,data/retweeted_status/favorite_count,data/retweeted_status/favorited,data/retweeted_status/retweeted,data/retweeted_status/possibly_sensitive,data/retweeted_status/lang,data/is_quote_status,data/retweet_count,data/favorite_count,data/favorited,data/retweeted,data/lang,data/user/entities/url/urls/0/url,data/user/entities/url/urls/0/expanded_url,data/user/entities/url/urls/0/display_url,data/user/entities/url/urls/0/indices/0,data/user/entities/url/urls/0/indices/1,data/entities/urls/0/url,data/entities/urls/0/expanded_url,data/entities/urls/0/display_url,data/entities/urls/0/indices/0,data/entities/urls/0/indices/1,data/quoted_status_id,data/quoted_status_id_str,data/quoted_status/created_at,data/quoted_status/id,data/quoted_status/id_str,data/quoted_status/text,data/quoted_status/truncated,data/quoted_status/entities/hashtags/0/text,data/quoted_status/entities/hashtags/0/indices/0,data/quoted_status/entities/hashtags/0/indices/1,data/quoted_status/entities/hashtags/1/text,data/quoted_status/entities/hashtags/1/indices/0,data/quoted_status/entities/hashtags/1/indices/1,data/quoted_status/entities/user_mentions/0/screen_name,data/quoted_status/entities/user_mentions/0/name,data/quoted_status/entities/user_mentions/0/id,data/quoted_status/entities/user_mentions/0/id_str,data/quoted_status/entities/user_mentions/0/indices/0,data/quoted_status/entities/user_mentions/0/indices/1,data/quoted_status/entities/user_mentions/1/screen_name,data/quoted_status/entities/user_mentions/1/name,data/quoted_status/entities/user_mentions/1/id,data/quoted_status/entities/user_mentions/1/id_str,data/quoted_status/entities/user_mentions/1/indices/0,data/quoted_status/entities/user_mentions/1/indices/1,data/quoted_status/entities/urls/0/url,data/quoted_status/entities/urls/0/expanded_url,data/quoted_status/entities/urls/0/display_url,data/quoted_status/entities/urls/0/indices/0,data/quoted_status/entities/urls/0/indices/1,data/quoted_status/metadata/iso_language_code,data/quoted_status/metadata/result_type,data/quoted_status/source,data/quoted_status/in_reply_to_status_id,data/quoted_status/in_reply_to_status_id_str,data/quoted_status/in_reply_to_user_id,data/quoted_status/in_reply_to_user_id_str,data/quoted_status/in_reply_to_screen_name,data/quoted_status/user/id,data/quoted_status/user/id_str,data/quoted_status/user/name,data/quoted_status/user/screen_name,data/quoted_status/user/location,data/quoted_status/user/description,data/quoted_status/user/url,data/quoted_status/user/entities/url/urls/0/url,data/quoted_status/user/entities/url/urls/0/expanded_url,data/quoted_status/user/entities/url/urls/0/display_url,data/quoted_status/user/entities/url/urls/0/indices/0,data/quoted_status/user/entities/url/urls/0/indices/1,data/quoted_status/user/protected,data/quoted_status/user/followers_count,data/quoted_status/user/friends_count,data/quoted_status/user/listed_count,data/quoted_status/user/created_at,data/quoted_status/user/favourites_count,data/quoted_status/user/utc_offset,data/quoted_status/user/time_zone,data/quoted_status/user/geo_enabled,data/quoted_status/user/verified,data/quoted_status/user/statuses_count,data/quoted_status/user/lang,data/quoted_status/user/contributors_enabled,data/quoted_status/user/is_translator,data/quoted_status/user/is_translation_enabled,data/quoted_status/user/profile_background_color,data/quoted_status/user/profile_background_image_url,data/quoted_status/user/profile_background_image_url_https,data/quoted_status/user/profile_background_tile,data/quoted_status/user/profile_image_url,data/quoted_status/user/profile_image_url_https,data/quoted_status/user/profile_banner_url,data/quoted_status/user/profile_link_color,data/quoted_status/user/profile_sidebar_border_color,data/quoted_status/user/profile_sidebar_fill_color,data/quoted_status/user/profile_text_color,data/quoted_status/user/profile_use_background_image,data/quoted_status/user/has_extended_profile,data/quoted_status/user/default_profile,data/quoted_status/user/default_profile_image,data/quoted_status/user/following,data/quoted_status/user/follow_request_sent,data/quoted_status/user/notifications,data/quoted_status/user/translator_type,data/quoted_status/geo,data/quoted_status/coordinates,data/quoted_status/place,data/quoted_status/contributors,data/quoted_status/is_quote_status,data/quoted_status/retweet_count,data/quoted_status/favorite_count,data/quoted_status/favorited,data/quoted_status/retweeted,data/quoted_status/possibly_sensitive,data/quoted_status/lang,data/possibly_sensitive,data/place/id,data/place/url,data/place/place_type,data/place/name,data/place/full_name,data/place/country_code,data/place/country,data/place/bounding_box/type,data/place/bounding_box/coordinates/0/0/0,data/place/bounding_box/coordinates/0/0/1,data/place/bounding_box/coordinates/0/1/0,data/place/bounding_box/coordinates/0/1/1,data/place/bounding_box/coordinates/0/2/0,data/place/bounding_box/coordinates/0/2/1,data/place/bounding_box/coordinates/0/3/0,data/place/bounding_box/coordinates/0/3/1,data/user/entities/description/urls/0/url,data/user/entities/description/urls/0/expanded_url,data/user/entities/description/urls/0/display_url,data/user/entities/description/urls/0/indices/0,data/user/entities/description/urls/0/indices/1,data/entities/user_mentions/1/screen_name,data/entities/user_mentions/1/name,data/entities/user_mentions/1/id,data/entities/user_mentions/1/id_str,data/entities/user_mentions/1/indices/0,data/entities/user_mentions/1/indices/1,data/entities/hashtags/0/text,data/entities/hashtags/0/indices/0,data/entities/hashtags/0/indices/1,data/entities/hashtags/1/text,data/entities/hashtags/1/indices/0,data/entities/hashtags/1/indices/1,data/entities/hashtags/2/text,data/entities/hashtags/2/indices/0,data/entities/hashtags/2/indices/1,data/entities/hashtags/3/text,data/entities/hashtags/3/indices/0,data/entities/hashtags/3/indices/1,data/entities/hashtags/4/text,data/entities/hashtags/4/indices/0,data/entities/hashtags/4/indices/1,data/user/entities/description/urls/1/url,data/user/entities/description/urls/1/expanded_url,data/user/entities/description/urls/1/display_url,data/user/entities/description/urls/1/indices/0,data/user/entities/description/urls/1/indices/1,data/retweeted_status/user/entities/url/urls/0/url,data/retweeted_status/user/entities/url/urls/0/expanded_url,data/retweeted_status/user/entities/url/urls/0/display_url,data/retweeted_status/user/entities/url/urls/0/indices/0,data/retweeted_status/user/entities/url/urls/0/indices/1,data/entities/media/0/id,data/entities/media/0/id_str,data/entities/media/0/indices/0,data/entities/media/0/indices/1,data/entities/media/0/media_url,data/entities/media/0/media_url_https,data/entities/media/0/url,data/entities/media/0/display_url,data/entities/media/0/expanded_url,data/entities/media/0/type,data/entities/media/0/sizes/medium/w,data/entities/media/0/sizes/medium/h,data/entities/media/0/sizes/medium/resize,data/entities/media/0/sizes/thumb/w,data/entities/media/0/sizes/thumb/h,data/entities/media/0/sizes/thumb/resize,data/entities/media/0/sizes/large/w,data/entities/media/0/sizes/large/h,data/entities/media/0/sizes/large/resize,data/entities/media/0/sizes/small/w,data/entities/media/0/sizes/small/h,data/entities/media/0/sizes/small/resize,data/entities/media/0/source_status_id,data/entities/media/0/source_status_id_str,data/entities/media/0/source_user_id,data/entities/media/0/source_user_id_str,data/extended_entities/media/0/id,data/extended_entities/media/0/id_str,data/extended_entities/media/0/indices/0,data/extended_entities/media/0/indices/1,data/extended_entities/media/0/media_url,data/extended_entities/media/0/media_url_https,data/extended_entities/media/0/url,data/extended_entities/media/0/display_url,data/extended_entities/media/0/expanded_url,data/extended_entities/media/0/type,data/extended_entities/media/0/sizes/medium/w,data/extended_entities/media/0/sizes/medium/h,data/extended_entities/media/0/sizes/medium/resize,data/extended_entities/media/0/sizes/thumb/w,data/extended_entities/media/0/sizes/thumb/h,data/extended_entities/media/0/sizes/thumb/resize,data/extended_entities/media/0/sizes/large/w,data/extended_entities/media/0/sizes/large/h,data/extended_entities/media/0/sizes/large/resize,data/extended_entities/media/0/sizes/small/w,data/extended_entities/media/0/sizes/small/h,data/extended_entities/media/0/sizes/small/resize,data/extended_entities/media/0/source_status_id,data/extended_entities/media/0/source_status_id_str,data/extended_entities/media/0/source_user_id,data/extended_entities/media/0/source_user_id_str,data/retweeted_status/entities/user_mentions/0/screen_name,data/retweeted_status/entities/user_mentions/0/name,data/retweeted_status/entities/user_mentions/0/id,data/retweeted_status/entities/user_mentions/0/id_str,data/retweeted_status/entities/user_mentions/0/indices/0,data/retweeted_status/entities/user_mentions/0/indices/1,data/retweeted_status/entities/media/0/id,data/retweeted_status/entities/media/0/id_str,data/retweeted_status/entities/media/0/indices/0,data/retweeted_status/entities/media/0/indices/1,data/retweeted_status/entities/media/0/media_url,data/retweeted_status/entities/media/0/media_url_https,data/retweeted_status/entities/media/0/url,data/retweeted_status/entities/media/0/display_url,data/retweeted_status/entities/media/0/expanded_url,data/retweeted_status/entities/media/0/type,data/retweeted_status/entities/media/0/sizes/medium/w,data/retweeted_status/entities/media/0/sizes/medium/h,data/retweeted_status/entities/media/0/sizes/medium/resize,data/retweeted_status/entities/media/0/sizes/thumb/w,data/retweeted_status/entities/media/0/sizes/thumb/h,data/retweeted_status/entities/media/0/sizes/thumb/resize,data/retweeted_status/entities/media/0/sizes/large/w,data/retweeted_status/entities/media/0/sizes/large/h,data/retweeted_status/entities/media/0/sizes/large/resize,data/retweeted_status/entities/media/0/sizes/small/w,data/retweeted_status/entities/media/0/sizes/small/h,data/retweeted_status/entities/media/0/sizes/small/resize,data/retweeted_status/extended_entities/media/0/id,data/retweeted_status/extended_entities/media/0/id_str,data/retweeted_status/extended_entities/media/0/indices/0,data/retweeted_status/extended_entities/media/0/indices/1,data/retweeted_status/extended_entities/media/0/media_url,data/retweeted_status/extended_entities/media/0/media_url_https,data/retweeted_status/extended_entities/media/0/url,data/retweeted_status/extended_entities/media/0/display_url,data/retweeted_status/extended_entities/media/0/expanded_url,data/retweeted_status/extended_entities/media/0/type,data/retweeted_status/extended_entities/media/0/sizes/medium/w,data/retweeted_status/extended_entities/media/0/sizes/medium/h,data/retweeted_status/extended_entities/media/0/sizes/medium/resize,data/retweeted_status/extended_entities/media/0/sizes/thumb/w,data/retweeted_status/extended_entities/media/0/sizes/thumb/h,data/retweeted_status/extended_entities/media/0/sizes/thumb/resize,data/retweeted_status/extended_entities/media/0/sizes/large/w,data/retweeted_status/extended_entities/media/0/sizes/large/h,data/retweeted_status/extended_entities/media/0/sizes/large/resize,data/retweeted_status/extended_entities/media/0/sizes/small/w,data/retweeted_status/extended_entities/media/0/sizes/small/h,data/retweeted_status/extended_entities/media/0/sizes/small/resize,data/entities/user_mentions/2/screen_name,data/entities/user_mentions/2/name,data/entities/user_mentions/2/id,data/entities/user_mentions/2/id_str,data/entities/user_mentions/2/indices/0,data/entities/user_mentions/2/indices/1,data/retweeted_status/entities/user_mentions/1/screen_name,data/retweeted_status/entities/user_mentions/1/name,data/retweeted_status/entities/user_mentions/1/id,data/retweeted_status/entities/user_mentions/1/id_str,data/retweeted_status/entities/user_mentions/1/indices/0,data/retweeted_status/entities/user_mentions/1/indices/1,data/entities/urls/1/url,data/entities/urls/1/expanded_url,data/entities/urls/1/display_url,data/entities/urls/1/indices/0,data/entities/urls/1/indices/1,data/retweeted_status/quoted_status_id,data/retweeted_status/quoted_status_id_str,data/retweeted_status/quoted_status/created_at,data/retweeted_status/quoted_status/id,data/retweeted_status/quoted_status/id_str,data/retweeted_status/quoted_status/text,data/retweeted_status/quoted_status/truncated,data/retweeted_status/quoted_status/entities/urls/0/url,data/retweeted_status/quoted_status/entities/urls/0/expanded_url,data/retweeted_status/quoted_status/entities/urls/0/display_url,data/retweeted_status/quoted_status/entities/urls/0/indices/0,data/retweeted_status/quoted_status/entities/urls/0/indices/1,data/retweeted_status/quoted_status/metadata/iso_language_code,data/retweeted_status/quoted_status/metadata/result_type,data/retweeted_status/quoted_status/source,data/retweeted_status/quoted_status/in_reply_to_status_id,data/retweeted_status/quoted_status/in_reply_to_status_id_str,data/retweeted_status/quoted_status/in_reply_to_user_id,data/retweeted_status/quoted_status/in_reply_to_user_id_str,data/retweeted_status/quoted_status/in_reply_to_screen_name,data/retweeted_status/quoted_status/user/id,data/retweeted_status/quoted_status/user/id_str,data/retweeted_status/quoted_status/user/name,data/retweeted_status/quoted_status/user/screen_name,data/retweeted_status/quoted_status/user/location,data/retweeted_status/quoted_status/user/description,data/retweeted_status/quoted_status/user/url,data/retweeted_status/quoted_status/user/protected,data/retweeted_status/quoted_status/user/followers_count,data/retweeted_status/quoted_status/user/friends_count,data/retweeted_status/quoted_status/user/listed_count,data/retweeted_status/quoted_status/user/created_at,data/retweeted_status/quoted_status/user/favourites_count,data/retweeted_status/quoted_status/user/utc_offset,data/retweeted_status/quoted_status/user/time_zone,data/retweeted_status/quoted_status/user/geo_enabled,data/retweeted_status/quoted_status/user/verified,data/retweeted_status/quoted_status/user/statuses_count,data/retweeted_status/quoted_status/user/lang,data/retweeted_status/quoted_status/user/contributors_enabled,data/retweeted_status/quoted_status/user/is_translator,data/retweeted_status/quoted_status/user/is_translation_enabled,data/retweeted_status/quoted_status/user/profile_background_color,data/retweeted_status/quoted_status/user/profile_background_image_url,data/retweeted_status/quoted_status/user/profile_background_image_url_https,data/retweeted_status/quoted_status/user/profile_background_tile,data/retweeted_status/quoted_status/user/profile_image_url,data/retweeted_status/quoted_status/user/profile_image_url_https,data/retweeted_status/quoted_status/user/profile_banner_url,data/retweeted_status/quoted_status/user/profile_link_color,data/retweeted_status/quoted_status/user/profile_sidebar_border_color,data/retweeted_status/quoted_status/user/profile_sidebar_fill_color,data/retweeted_status/quoted_status/user/profile_text_color,data/retweeted_status/quoted_status/user/profile_use_background_image,data/retweeted_status/quoted_status/user/has_extended_profile,data/retweeted_status/quoted_status/user/default_profile,data/retweeted_status/quoted_status/user/default_profile_image,data/retweeted_status/quoted_status/user/following,data/retweeted_status/quoted_status/user/follow_request_sent,data/retweeted_status/quoted_status/user/notifications,data/retweeted_status/quoted_status/user/translator_type,data/retweeted_status/quoted_status/geo,data/retweeted_status/quoted_status/coordinates,data/retweeted_status/quoted_status/place,data/retweeted_status/quoted_status/contributors,data/retweeted_status/quoted_status/is_quote_status,data/retweeted_status/quoted_status/retweet_count,data/retweeted_status/quoted_status/favorite_count,data/retweeted_status/quoted_status/favorited,data/retweeted_status/quoted_status/retweeted,data/retweeted_status/quoted_status/possibly_sensitive,data/retweeted_status/quoted_status/lang,data/quoted_status/entities/media/0/id,data/quoted_status/entities/media/0/id_str,data/quoted_status/entities/media/0/indices/0,data/quoted_status/entities/media/0/indices/1,data/quoted_status/entities/media/0/media_url,data/quoted_status/entities/media/0/media_url_https,data/quoted_status/entities/media/0/url,data/quoted_status/entities/media/0/display_url,data/quoted_status/entities/media/0/expanded_url,data/quoted_status/entities/media/0/type,data/quoted_status/entities/media/0/sizes/thumb/w,data/quoted_status/entities/media/0/sizes/thumb/h,data/quoted_status/entities/media/0/sizes/thumb/resize,data/quoted_status/entities/media/0/sizes/medium/w,data/quoted_status/entities/media/0/sizes/medium/h,data/quoted_status/entities/media/0/sizes/medium/resize,data/quoted_status/entities/media/0/sizes/small/w,data/quoted_status/entities/media/0/sizes/small/h,data/quoted_status/entities/media/0/sizes/small/resize,data/quoted_status/entities/media/0/sizes/large/w,data/quoted_status/entities/media/0/sizes/large/h,data/quoted_status/entities/media/0/sizes/large/resize,data/quoted_status/extended_entities/media/0/id,data/quoted_status/extended_entities/media/0/id_str,data/quoted_status/extended_entities/media/0/indices/0,data/quoted_status/extended_entities/media/0/indices/1,data/quoted_status/extended_entities/media/0/media_url,data/quoted_status/extended_entities/media/0/media_url_https,data/quoted_status/extended_entities/media/0/url,data/quoted_status/extended_entities/media/0/display_url,data/quoted_status/extended_entities/media/0/expanded_url,data/quoted_status/extended_entities/media/0/type,data/quoted_status/extended_entities/media/0/sizes/thumb/w,data/quoted_status/extended_entities/media/0/sizes/thumb/h,data/quoted_status/extended_entities/media/0/sizes/thumb/resize,data/quoted_status/extended_entities/media/0/sizes/medium/w,data/quoted_status/extended_entities/media/0/sizes/medium/h,data/quoted_status/extended_entities/media/0/sizes/medium/resize,data/quoted_status/extended_entities/media/0/sizes/small/w,data/quoted_status/extended_entities/media/0/sizes/small/h,data/quoted_status/extended_entities/media/0/sizes/small/resize,data/quoted_status/extended_entities/media/0/sizes/large/w,data/quoted_status/extended_entities/media/0/sizes/large/h,data/quoted_status/extended_entities/media/0/sizes/large/resize,data/entities/user_mentions/3/screen_name,data/entities/user_mentions/3/name,data/entities/user_mentions/3/id,data/entities/user_mentions/3/id_str,data/entities/user_mentions/3/indices/0,data/entities/user_mentions/3/indices/1,data/entities/user_mentions/4/screen_name,data/entities/user_mentions/4/name,data/entities/user_mentions/4/id,data/entities/user_mentions/4/id_str,data/entities/user_mentions/4/indices/0,data/entities/user_mentions/4/indices/1,data/entities/user_mentions/5/screen_name,data/entities/user_mentions/5/name,data/entities/user_mentions/5/id,data/entities/user_mentions/5/id_str,data/entities/user_mentions/5/indices/0,data/entities/user_mentions/5/indices/1,data/entities/user_mentions/6/screen_name,data/entities/user_mentions/6/name,data/entities/user_mentions/6/id,data/entities/user_mentions/6/id_str,data/entities/user_mentions/6/indices/0,data/entities/user_mentions/6/indices/1,data/entities/user_mentions/7/screen_name,data/entities/user_mentions/7/name,data/entities/user_mentions/7/id,data/entities/user_mentions/7/id_str,data/entities/user_mentions/7/indices/0,data/entities/user_mentions/7/indices/1,data/entities/user_mentions/8/screen_name,data/entities/user_mentions/8/name,data/entities/user_mentions/8/id,data/entities/user_mentions/8/id_str,data/entities/user_mentions/8/indices/0,data/entities/user_mentions/8/indices/1,data/entities/user_mentions/9/screen_name,data/entities/user_mentions/9/name,data/entities/user_mentions/9/id,data/entities/user_mentions/9/id_str,data/entities/user_mentions/9/indices/0,data/entities/user_mentions/9/indices/1,data/retweeted_status/entities/user_mentions/2/screen_name,data/retweeted_status/entities/user_mentions/2/name,data/retweeted_status/entities/user_mentions/2/id,data/retweeted_status/entities/user_mentions/2/id_str,data/retweeted_status/entities/user_mentions/2/indices/0,data/retweeted_status/entities/user_mentions/2/indices/1,data/retweeted_status/entities/user_mentions/3/screen_name,data/retweeted_status/entities/user_mentions/3/name,data/retweeted_status/entities/user_mentions/3/id,data/retweeted_status/entities/user_mentions/3/id_str,data/retweeted_status/entities/user_mentions/3/indices/0,data/retweeted_status/entities/user_mentions/3/indices/1,data/retweeted_status/entities/user_mentions/4/screen_name,data/retweeted_status/entities/user_mentions/4/name,data/retweeted_status/entities/user_mentions/4/id,data/retweeted_status/entities/user_mentions/4/id_str,data/retweeted_status/entities/user_mentions/4/indices/0,data/retweeted_status/entities/user_mentions/4/indices/1,data/retweeted_status/entities/user_mentions/5/screen_name,data/retweeted_status/entities/user_mentions/5/name,data/retweeted_status/entities/user_mentions/5/id,data/retweeted_status/entities/user_mentions/5/id_str,data/retweeted_status/entities/user_mentions/5/indices/0,data/retweeted_status/entities/user_mentions/5/indices/1,data/retweeted_status/entities/user_mentions/6/screen_name,data/retweeted_status/entities/user_mentions/6/name,data/retweeted_status/entities/user_mentions/6/id,data/retweeted_status/entities/user_mentions/6/id_str,data/retweeted_status/entities/user_mentions/6/indices/0,data/retweeted_status/entities/user_mentions/6/indices/1,data/retweeted_status/entities/user_mentions/7/screen_name,data/retweeted_status/entities/user_mentions/7/name,data/retweeted_status/entities/user_mentions/7/id,data/retweeted_status/entities/user_mentions/7/id_str,data/retweeted_status/entities/user_mentions/7/indices/0,data/retweeted_status/entities/user_mentions/7/indices/1,data/retweeted_status/entities/user_mentions/8/screen_name,data/retweeted_status/entities/user_mentions/8/name,data/retweeted_status/entities/user_mentions/8/id,data/retweeted_status/entities/user_mentions/8/id_str,data/retweeted_status/entities/user_mentions/8/indices/0,data/retweeted_status/entities/user_mentions/8/indices/1,data/quoted_status/user/entities/description/urls/0/url,data/quoted_status/user/entities/description/urls/0/expanded_url,data/quoted_status/user/entities/description/urls/0/display_url,data/quoted_status/user/entities/description/urls/0/indices/0,data/quoted_status/user/entities/description/urls/0/indices/1
Fri Jul 30 21:28:56 +0000 2021,1421221294343790600,1421221294343790592,"RT @barty_croutch: फ्लॉप शो???... तेही 'प्लॉप' लिहलय यांनी

आपल्या लोकांनाच आपल्या खेळाडूंचं कौतुक नाही. 
ह्यांनी गोटया ही खेळल्या नसतील क…",false,barty_croutch,Barty Crouch Jr,1356668825274441700,1356668825274441730,3,17,mr,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1293603924834885600,1293603924834885635,Yash Acharya🇮🇳,yash__acharya,Bengaluru,"24
Interested in Foreign-Defence policy!🌏🚀⚔",,false,430,3225,2,Wed Aug 12 17:43:27 +0000 2020,102656,,,false,false,22204,,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/1318268848102014976/X6tMF977_normal.jpg,https://pbs.twimg.com/profile_images/1318268848102014976/X6tMF977_normal.jpg,https://pbs.twimg.com/profile_banners/1293603924834885635/1597313480,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,,,,,Fri Jul 30 08:17:19 +0000 2021,1421022079583883300,1421022079583883265,"फ्लॉप शो???... तेही 'प्लॉप' लिहलय यांनी

आपल्या लोकांनाच आपल्या खेळाडूंचं कौतुक नाही. 
ह्यांनी गोटया ही खेळल्या नस… https://t.co/ubBtxCK2kI",true,https://t.co/ubBtxCK2kI,https://twitter.com/i/web/status/1421022079583883265,twitter.com/i/web/status/1…,116,139,mr,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1356668825274441700,1356668825274441730,Barty Crouch Jr,barty_croutch,,|| Parody Account || Dabbling in Dark Magic ||,,false,975,630,0,Tue Feb 02 18:20:50 +0000 2021,2735,,,false,false,7062,,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/1416311243594362881/MtCJ4GXX_normal.jpg,https://pbs.twimg.com/profile_images/1416311243594362881/MtCJ4GXX_normal.jpg,https://pbs.twimg.com/profile_banners/1356668825274441730/1621754982,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,,,,,false,78,261,false,false,false,mr,false,78,0,false,false,mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
